Cultura,UF,Município,Inicio,Termino
Feijão Caupi,BA,Planaltino,01-Apr,10-May
Feijão Caupi,BA,Planalto,21-Feb,10-Nov
Feijão Caupi,BA,Poções,21-Feb,10-Nov
Feijão Caupi,BA,Pojuca,11-May,31-Aug
Feijão Caupi,BA,Ponto Novo,01-May,31-May
Feijão Caupi,BA,Porto Seguro,11-Jan,30-Nov
Feijão Caupi,BA,Potiraguá,11-Jan,10-Dec
Feijão Caupi,BA,Prado,21-Jan,30-Nov
Feijão Caupi,BA,Presidente Jânio Quadros,01-Nov,30-Nov
Feijão Caupi,BA,Presidente Tancredo Neves,21-Jan,31-Aug
Feijão Caupi,BA,Queimadas,21-Apr,31-May
Feijão Caupi,BA,Quijingue,11-Apr,10-Jun
Feijão Caupi,BA,Quixabeira,01-May,31-May
Feijão Caupi,BA,Rafael Jambeiro,21-Mar,30-Jun
Feijão Caupi,BA,Remanso,11-Jan,30-Nov
Feijão Caupi,BA,Retirolândia,01-Apr,10-Jun
Feijão Caupi,BA,Riachão das Neves,11-Nov,10-Mar
Feijão Caupi,BA,Riachão do Jacuípe,01-Apr,20-Jun
Feijão Caupi,BA,Riacho de Santana,01-Feb,10-Dec
Feijão Caupi,BA,Ribeira do Amparo,21-Mar,20-Jul
Feijão Caupi,BA,Ribeira do Pombal,21-Mar,10-Jul
Feijão Caupi,BA,Ribeirão do Largo,11-Feb,10-Dec
Feijão Caupi,BA,Rio de Contas,01-Nov,30-Nov
Feijão Caupi,BA,Rio do Antônio,01-Nov,30-Nov
Feijão Caupi,BA,Rio do Pires,01-Nov,10-Dec
Feijão Caupi,BA,Rio Real,21-Feb,20-Aug
Feijão Caupi,BA,Salinas da Margarida,11-May,10-Sep
Feijão Caupi,BA,Salvador,21-Jan,10-Sep
Feijão Caupi,BA,Santa Bárbara,11-Mar,20-Jul
Feijão Caupi,BA,Santa Brígida,01-Apr,30-Jun
Feijão Caupi,BA,Santa Cruz Cabrália,01-Jan,30-Nov
Feijão Caupi,BA,Santa Cruz da Vitória,11-Jan,30-Nov
Feijão Caupi,BA,Santa Inês,21-Feb,10-Jun
Feijão Caupi,BA,Santa Luzia,01-Jan,30-Nov
Feijão Caupi,BA,Santa Maria da Vitória,01-Nov,20-Feb
Feijão Caupi,BA,Santa Rita de Cássia,11-Nov,28-Feb
Feijão Caupi,BA,SANTA TEREZINHA,01-Mar,30-Jun
Feijão Caupi,BA,Santaluz,11-Apr,10-Jun
Feijão Caupi,BA,Santana,01-Nov,20-Feb
Feijão Caupi,BA,Santanópolis,11-Mar,31-Jul
Feijão Caupi,BA,Santo Amaro,11-Mar,31-Aug
Feijão Caupi,BA,Santo Antônio de Jesus,01-Feb,20-Aug
Feijão Caupi,BA,Santo Estêvão,21-Feb,20-Jul
Feijão Caupi,BA,São Desidério,11-Nov,20-Mar
Feijão Caupi,BA,São Domingos,01-Apr,31-May
Feijão Caupi,BA,São Felipe,21-Feb,20-Aug
Feijão Caupi,BA,São Félix,01-Mar,20-Aug
Feijão Caupi,BA,São Félix do Coribe,01-Nov,20-Feb
Feijão Caupi,BA,São Francisco do Conde,11-May,10-Sep
Feijão Caupi,BA,São Gonçalo dos Campos,21-Feb,10-Aug
Feijão Caupi,BA,São José da Vitória,21-Dec,31-Dec
Feijão Caupi,BA,São José do Jacuípe,01-May,31-May
Feijão Caupi,BA,São Miguel das Matas,11-Feb,31-Jul
Feijão Caupi,BA,São Sebastião do Passé,11-May,31-Aug
Feijão Caupi,BA,Sapeaçu,11-Feb,10-Aug
Feijão Caupi,BA,Sátiro Dias,11-Mar,31-Jul
Feijão Caupi,BA,Saubara,11-Apr,10-Sep
Feijão Caupi,BA,Sebastião Laranjeiras,01-Nov,10-Dec
Feijão Caupi,BA,Sento Sé,01-Feb,20-Feb
Feijão Caupi,BA,Serra do Ramalho,01-Nov,20-Feb
Feijão Caupi,BA,Serra Dourada,01-Nov,20-Feb
Feijão Caupi,BA,Serra Preta,21-Mar,20-Jun
Feijão Caupi,BA,Serrinha,21-Mar,10-Jul
Feijão Caupi,BA,Serrolândia,01-May,31-May
Feijão Caupi,BA,Simões Filho,11-May,10-Sep
Feijão Caupi,BA,Sítio do Mato,01-Nov,20-Feb
Feijão Caupi,BA,Sítio do Quinto,21-Mar,10-Jul
Feijão Caupi,BA,Sobradinho,11-Feb,20-Feb
Feijão Caupi,BA,Tabocas do Brejo Velho,01-Nov,20-Feb
Feijão Caupi,BA,Tanhaçu,01-Nov,10-Nov
Feijão Caupi,BA,Tanque Novo,01-Nov,10-Dec
Feijão Caupi,BA,Tanquinho,11-Mar,10-Jul
Feijão Caupi,BA,Taperoá,21-Jan,20-Oct
Feijão Caupi,BA,Teixeira de Freitas,21-Jan,10-Dec
Feijão Caupi,BA,Teodoro Sampaio,01-Mar,20-Aug
Feijão Caupi,BA,Teofilândia,21-Mar,30-Jun
Feijão Caupi,BA,Teolândia,21-Jan,31-Aug
Feijão Caupi,BA,Terra Nova,11-Apr,20-Aug
Feijão Caupi,BA,Tremedal,01-Nov,10-Dec
Feijão Caupi,BA,Tucano,01-Apr,30-Jun
Feijão Caupi,BA,Ubaíra,11-Feb,20-Jul
Feijão Caupi,BA,Ubaitaba,01-Jan,31-Oct
Feijão Caupi,BA,Ubatã,11-Jan,31-Oct
Feijão Caupi,BA,Una,21-Dec,31-Dec
Feijão Caupi,BA,Urandi,01-Nov,10-Dec
Feijão Caupi,BA,Uruçuca,01-Jan,31-Oct
Feijão Caupi,BA,Valença,21-Jan,20-Sep
Feijão Caupi,BA,Valente,01-Apr,10-Jun
Feijão Caupi,BA,Várzea da Roça,01-May,31-May
Feijão Caupi,BA,Várzea do Poço,11-May,31-May
Feijão Caupi,BA,Varzedo,11-Feb,31-Jul
Feijão Caupi,BA,Vera Cruz,21-Jan,20-Sep
Feijão Caupi,BA,Vereda,21-Jan,10-Dec
Feijão Caupi,BA,Vitória da Conquista,01-Nov,30-Nov
Feijão Caupi,BA,Wanderley,01-Nov,28-Feb
Feijão Caupi,BA,Wenceslau Guimarães,21-Jan,10-Aug
Feijão Caupi,BA,Xique-Xique,21-Jan,10-Dec
Feijão Caupi,CE,Abaiara,01-Feb,10-Apr
Feijão Caupi,CE,Acarape,01-Mar,30-Apr
Feijão Caupi,CE,Acaraú,21-Feb,30-Apr
Feijão Caupi,CE,Acopiara,21-Jan,30-Apr
Feijão Caupi,CE,Aiuaba,21-Jan,10-Apr
Feijão Caupi,CE,Alcântaras,21-Feb,30-Apr
Feijão Caupi,CE,Altaneira,11-Feb,10-Apr
Feijão Caupi,CE,Alto Santo,21-Feb,30-Apr
Feijão Caupi,CE,Amontada,21-Feb,30-Apr
Feijão Caupi,CE,Antonina do Norte,21-Jan,10-Apr
Feijão Caupi,CE,Apuiarés,21-Feb,30-Apr
Feijão Caupi,CE,Aquiraz,01-Mar,30-Apr
Feijão Caupi,CE,Aracati,21-Feb,30-Apr
Feijão Caupi,CE,Aracoiaba,01-Mar,30-Apr
Feijão Caupi,CE,Ararendá,21-Feb,10-Apr
Feijão Caupi,CE,Araripe,01-Feb,10-Apr
Feijão Caupi,CE,Aratuba,01-Mar,30-Apr
Feijão Caupi,CE,Arneiroz,21-Jan,10-Apr
Feijão Caupi,CE,Assaré,21-Jan,10-Apr
Feijão Caupi,CE,Aurora,11-Feb,20-Apr
Feijão Caupi,CE,Baixio,21-Feb,20-Apr
Feijão Caupi,CE,Banabuiú,21-Jan,20-Apr
Feijão Caupi,CE,Barbalha,11-Feb,10-Apr
Feijão Caupi,CE,Barreira,01-Mar,30-Apr
Feijão Caupi,CE,Barro,01-Feb,10-Apr
Feijão Caupi,CE,Barroquinha,01-Mar,30-Apr
Feijão Caupi,CE,Baturité,01-Mar,30-Apr
Feijão Caupi,CE,Beberibe,21-Feb,30-Apr
Feijão Caupi,CE,Bela Cruz,21-Feb,30-Apr
Feijão Caupi,CE,Boa Viagem,21-Jan,10-Apr
Feijão Caupi,CE,Brejo Santo,01-Feb,10-Apr
Feijão Caupi,CE,Camocim,21-Feb,30-Apr
Feijão Caupi,CE,Campos Sales,01-Jan,10-Apr
Feijão Caupi,CE,Canindé,21-Jan,20-Apr
Feijão Caupi,CE,Capistrano,01-Mar,30-Apr
Feijão Caupi,CE,Caridade,21-Feb,20-Apr
Feijão Caupi,CE,Cariré,21-Feb,30-Apr
Feijão Caupi,CE,Caririaçu,11-Feb,10-Apr
Feijão Caupi,CE,Cariús,11-Feb,20-Apr
Feijão Caupi,CE,Carnaubal,21-Feb,30-Apr
Feijão Caupi,CE,Cascavel,01-Mar,30-Apr
Feijão Caupi,CE,Catarina,21-Jan,20-Apr
Feijão Caupi,CE,Catunda,11-Feb,10-Apr
Feijão Caupi,CE,Caucaia,01-Mar,30-Apr
Feijão Caupi,CE,Cedro,21-Feb,20-Apr
Feijão Caupi,CE,Chaval,01-Mar,30-Apr
Feijão Caupi,CE,Choró,21-Jan,20-Apr
Feijão Caupi,CE,Chorozinho,01-Mar,30-Apr
Feijão Caupi,CE,Coreaú,01-Mar,30-Apr
Feijão Caupi,CE,Crateús,21-Jan,10-Apr
Feijão Caupi,CE,Crato,11-Feb,10-Apr
Feijão Caupi,CE,Croatá,11-Feb,30-Apr
Feijão Caupi,CE,Cruz,21-Feb,30-Apr
Feijão Caupi,CE,Deputado Irapuan Pinheiro,21-Jan,10-Apr
Feijão Caupi,CE,Ererê,21-Jan,30-Apr
Feijão Caupi,CE,Eusébio,11-Mar,30-Apr
Feijão Caupi,CE,Farias Brito,11-Feb,10-Apr
Feijão Caupi,CE,Forquilha,21-Feb,30-Apr
Feijão Caupi,CE,Fortaleza,11-Mar,30-Apr
Feijão Caupi,CE,Fortim,01-Mar,30-Apr
Feijão Caupi,CE,Frecheirinha,01-Mar,30-Apr
Feijão Caupi,CE,General Sampaio,11-Feb,30-Apr
Feijão Caupi,CE,Graça,01-Mar,30-Apr
Feijão Caupi,CE,Granja,01-Mar,30-Apr
Feijão Caupi,CE,Granjeiro,11-Feb,20-Apr
Feijão Caupi,CE,Groairas,21-Feb,30-Apr
Feijão Caupi,CE,Guaiúba,01-Mar,30-Apr
Feijão Caupi,CE,Guaraciaba do Norte,21-Feb,30-Apr
Feijão Caupi,CE,Guaramiranga,11-Mar,30-Apr
Feijão Caupi,CE,Hidrolândia,21-Feb,10-Apr
Feijão Caupi,CE,Horizonte,01-Mar,30-Apr
Feijão Caupi,CE,Ibaretama,21-Feb,20-Apr
Feijão Caupi,CE,Ibiapina,21-Feb,30-Apr
Feijão Caupi,CE,Ibicuitinga,21-Jan,10-Apr
Feijão Caupi,CE,Icapuí,01-Mar,30-Apr
Feijão Caupi,CE,Icó,21-Jan,30-Apr
Feijão Caupi,CE,Iguatu,21-Jan,30-Apr
Feijão Caupi,CE,Independência,21-Jan,10-Apr
Feijão Caupi,CE,Ipaporanga,11-Feb,10-Apr
Feijão Caupi,CE,Ipaumirim,11-Feb,20-Apr
Feijão Caupi,CE,Ipu,21-Feb,30-Apr
Feijão Caupi,CE,Ipueiras,11-Feb,10-Apr
Feijão Caupi,CE,Iracema,21-Jan,30-Apr
Feijão Caupi,CE,Irauçuba,21-Jan,30-Apr
Feijão Caupi,CE,Itaiçaba,21-Feb,30-Apr
Feijão Caupi,CE,Itaitinga,01-Mar,30-Apr
Feijão Caupi,CE,Itapajé,21-Feb,30-Apr
Feijão Caupi,CE,Itapipoca,21-Feb,30-Apr
Feijão Caupi,CE,Itapiúna,01-Mar,30-Apr
Feijão Caupi,CE,Itarema,21-Feb,30-Apr
Feijão Caupi,CE,Itatira,21-Jan,10-Apr
Feijão Caupi,CE,Jaguaretama,21-Jan,30-Apr
Feijão Caupi,CE,Jaguaribara,21-Jan,30-Apr
Feijão Caupi,CE,Jaguaribe,21-Jan,30-Apr
Feijão Caupi,CE,Jaguaruana,21-Feb,30-Apr
Feijão Caupi,CE,Jardim,01-Feb,10-Apr
Feijão Caupi,CE,Jati,01-Feb,10-Apr
Feijão Caupi,CE,Jijoca de Jericoacoara,21-Feb,30-Apr
Feijão Caupi,CE,Juazeiro do Norte,11-Feb,10-Apr
Feijão Caupi,CE,Jucás,11-Feb,20-Apr
Feijão Caupi,CE,Lavras da Mangabeira,11-Feb,20-Apr
Feijão Caupi,CE,Limoeiro do Norte,21-Feb,30-Apr
Feijão Caupi,CE,Madalena,21-Jan,10-Apr
Feijão Caupi,CE,Maracanaú,01-Mar,30-Apr
Feijão Caupi,CE,Maranguape,01-Mar,30-Apr
Feijão Caupi,CE,Marco,21-Feb,30-Apr
Feijão Caupi,CE,Martinópole,01-Mar,30-Apr
Feijão Caupi,CE,Massapê,21-Feb,30-Apr
Feijão Caupi,CE,Mauriti,01-Feb,10-Apr
Feijão Caupi,CE,Meruoca,21-Feb,30-Apr
Feijão Caupi,CE,Milagres,01-Feb,10-Apr
Feijão Caupi,CE,Milhã,21-Jan,10-Apr
Feijão Caupi,CE,Miraíma,21-Feb,30-Apr
Feijão Caupi,CE,Missão Velha,01-Feb,10-Apr
Feijão Caupi,CE,Mombaça,21-Jan,10-Apr
Feijão Caupi,CE,Monsenhor Tabosa,21-Jan,10-Apr
Feijão Caupi,CE,Morada Nova,21-Jan,30-Apr
Feijão Caupi,CE,Moraújo,01-Mar,30-Apr
Feijão Caupi,CE,Morrinhos,21-Feb,30-Apr
Feijão Caupi,CE,Mucambo,21-Feb,30-Apr
Feijão Caupi,CE,Mulungu,01-Mar,30-Apr
Feijão Caupi,CE,Nova Olinda,11-Feb,10-Apr
Feijão Caupi,CE,Nova Russas,21-Feb,10-Apr
Feijão Caupi,CE,Novo Oriente,21-Jan,31-Mar
Feijão Caupi,CE,Ocara,21-Feb,30-Apr
Feijão Caupi,CE,Orós,21-Jan,30-Apr
Feijão Caupi,CE,Pacajus,01-Mar,30-Apr
Feijão Caupi,CE,Pacatuba,01-Mar,30-Apr
Feijão Caupi,CE,Pacoti,11-Mar,30-Apr
Feijão Caupi,CE,Pacujá,01-Mar,30-Apr
Feijão Caupi,CE,Palhano,21-Feb,30-Apr
Feijão Caupi,CE,Palmácia,11-Mar,30-Apr
Feijão Caupi,CE,Paracuru,01-Mar,30-Apr
Feijão Caupi,CE,Paraipaba,01-Mar,30-Apr
Feijão Caupi,CE,Parambu,21-Jan,31-Mar
Feijão Caupi,CE,Paramoti,21-Jan,20-Apr
Feijão Caupi,CE,Pedra Branca,21-Jan,10-Apr
Feijão Caupi,CE,Penaforte,01-Feb,31-Mar
Feijão Caupi,CE,Pentecoste,21-Feb,30-Apr
Feijão Caupi,CE,Pereiro,21-Jan,30-Apr
Feijão Caupi,CE,Pindoretama,01-Mar,30-Apr
Feijão Caupi,CE,Piquet Carneiro,21-Jan,10-Apr
Feijão Caupi,CE,Pires Ferreira,21-Feb,30-Apr
Feijão Caupi,CE,Poranga,11-Feb,10-Apr
Feijão Caupi,CE,Porteiras,01-Feb,10-Apr
Feijão Caupi,CE,Potengi,01-Feb,10-Apr
Feijão Caupi,CE,Potiretama,21-Feb,30-Apr
Feijão Caupi,CE,Quiterianópolis,21-Jan,10-Apr
Feijão Caupi,CE,Quixadá,21-Jan,20-Apr
Feijão Caupi,CE,Quixelô,21-Jan,30-Apr
Feijão Caupi,CE,Quixeramobim,21-Jan,10-Apr
Feijão Caupi,CE,Quixeré,21-Feb,30-Apr
Feijão Caupi,CE,Redenção,11-Mar,30-Apr
Feijão Caupi,CE,Reriutaba,01-Mar,30-Apr
Feijão Caupi,CE,Russas,21-Feb,30-Apr
Feijão Caupi,CE,Saboeiro,21-Jan,20-Apr
Feijão Caupi,CE,Salitre,21-Jan,31-Mar
Feijão Caupi,CE,Santa Quitéria,21-Jan,10-Apr
Feijão Caupi,CE,Santana do Acaraú,21-Feb,30-Apr
Feijão Caupi,CE,Santana do Cariri,11-Feb,10-Apr
Feijão Caupi,CE,São Benedito,21-Feb,30-Apr
Feijão Caupi,CE,São Gonçalo do Amarante,01-Mar,30-Apr
Feijão Caupi,CE,São João do Jaguaribe,21-Feb,30-Apr
Feijão Caupi,CE,São Luís do Curu,01-Mar,30-Apr
Feijão Caupi,CE,Senador Pompeu,21-Jan,10-Apr
Feijão Caupi,CE,Senador Sá,21-Feb,30-Apr
Feijão Caupi,CE,Sobral,01-Feb,30-Apr
Feijão Caupi,CE,Solonópole,21-Jan,10-Apr
Feijão Caupi,CE,Tabuleiro do Norte,21-Feb,30-Apr
Feijão Caupi,CE,Tamboril,21-Jan,10-Apr
Feijão Caupi,CE,Tarrafas,11-Feb,10-Apr
Feijão Caupi,CE,Tauá,21-Jan,20-Apr
Feijão Caupi,CE,Tejuçuoca,11-Feb,30-Apr
Feijão Caupi,CE,Tianguá,01-Mar,30-Apr
Feijão Caupi,CE,Trairi,01-Mar,30-Apr
Feijão Caupi,CE,Tururu,21-Feb,30-Apr
Feijão Caupi,CE,Ubajara,21-Feb,30-Apr
Feijão Caupi,CE,Umari,21-Jan,20-Apr
Feijão Caupi,CE,Umirim,21-Feb,30-Apr
Feijão Caupi,CE,Uruburetama,21-Feb,30-Apr
Feijão Caupi,CE,Uruoca,01-Mar,30-Apr
Feijão Caupi,CE,Varjota,21-Feb,30-Apr
Feijão Caupi,CE,Várzea Alegre,11-Feb,20-Apr
Feijão Caupi,CE,Viçosa do Ceará,01-Mar,30-Apr
Feijão Caupi,DF,Brasília,21-Jan,20-Dec
Feijão Caupi,ES,Afonso Cláudio,11-Nov,10-May
Feijão Caupi,ES,Água Doce do Norte,11-Nov,20-Mar
Feijão Caupi,ES,Águia Branca,11-Nov,20-Mar
Feijão Caupi,ES,Alegre,21-Jan,20-Dec
Feijão Caupi,ES,Alfredo Chaves,21-Jan,20-Dec
Feijão Caupi,ES,Alto Rio Novo,11-Nov,10-Mar
Feijão Caupi,ES,Anchieta,01-Nov,10-Jun
Feijão Caupi,ES,Apiacá,21-Nov,20-Apr
Feijão Caupi,ES,Aracruz,11-Nov,10-May
Feijão Caupi,ES,Atílio Vivácqua,21-Nov,10-May
Feijão Caupi,ES,Baixo Guandu,11-Nov,20-Mar
Feijão Caupi,ES,Barra de São Francisco,11-Nov,20-Mar
Feijão Caupi,ES,Boa Esperança,21-Jan,20-Dec
Feijão Caupi,ES,Bom Jesus do Norte,21-Nov,20-Apr
Feijão Caupi,ES,Brejetuba,21-Nov,20-Apr
Feijão Caupi,ES,Cachoeiro de Itapemirim,01-Feb,20-Dec
Feijão Caupi,ES,Cariacica,01-Nov,10-Jun
Feijão Caupi,ES,Castelo,01-Feb,20-Dec
Feijão Caupi,ES,Colatina,11-Nov,10-Apr
Feijão Caupi,ES,Conceição da Barra,01-Feb,10-Dec
Feijão Caupi,ES,Conceição do Castelo,21-Jan,20-Dec
Feijão Caupi,ES,Divino de São Lourenço,21-Jan,20-Dec
Feijão Caupi,ES,Domingos Martins,21-Jan,20-Dec
Feijão Caupi,ES,Dores do Rio Preto,21-Jan,20-Dec
Feijão Caupi,ES,Ecoporanga,01-Nov,31-Mar
Feijão Caupi,ES,Fundão,11-Nov,10-May
Feijão Caupi,ES,Governador Lindenberg,11-Nov,31-Mar
Feijão Caupi,ES,Guaçuí,21-Jan,20-Dec
Feijão Caupi,ES,Guarapari,01-Nov,10-Jun
Feijão Caupi,ES,Ibatiba,21-Nov,31-Mar
Feijão Caupi,ES,Ibiraçu,11-Nov,10-May
Feijão Caupi,ES,Ibitirama,21-Jan,20-Dec
Feijão Caupi,ES,Iconha,01-Nov,31-May
Feijão Caupi,ES,Irupi,21-Jan,20-Dec
Feijão Caupi,ES,Itaguaçu,11-Nov,20-Apr
Feijão Caupi,ES,Itapemirim,01-Nov,10-May
Feijão Caupi,ES,Itarana,11-Nov,30-Apr
Feijão Caupi,ES,Iúna,21-Nov,31-Mar
Feijão Caupi,ES,Jaguaré,21-Jan,20-Dec
Feijão Caupi,ES,Jerônimo Monteiro,01-Feb,20-Dec
Feijão Caupi,ES,João Neiva,11-Nov,20-Apr
Feijão Caupi,ES,Laranja da Terra,11-Nov,30-Apr
Feijão Caupi,ES,Linhares,01-Nov,10-May
Feijão Caupi,ES,Mantenópolis,11-Nov,10-Mar
Feijão Caupi,ES,Marataízes,01-Nov,30-Apr
Feijão Caupi,ES,Marechal Floriano,21-Jan,20-Dec
Feijão Caupi,ES,Marilândia,11-Nov,31-Mar
Feijão Caupi,ES,Mimoso do Sul,21-Nov,30-Apr
Feijão Caupi,ES,Montanha,21-Jan,10-Dec
Feijão Caupi,ES,Mucurici,01-Nov,10-Apr
Feijão Caupi,ES,Muniz Freire,21-Jan,20-Dec
Feijão Caupi,ES,Muqui,21-Nov,30-Apr
Feijão Caupi,ES,Nova Venécia,01-Nov,31-Mar
Feijão Caupi,ES,Pancas,11-Nov,20-Mar
Feijão Caupi,ES,Pedro Canário,21-Jan,10-Dec
Feijão Caupi,ES,Pinheiros,21-Jan,20-Dec
Feijão Caupi,ES,Piúma,01-Nov,31-May
Feijão Caupi,ES,Ponto Belo,01-Nov,31-Mar
Feijão Caupi,ES,Presidente Kennedy,11-Nov,30-Apr
Feijão Caupi,ES,Rio Bananal,21-Jan,20-Dec
Feijão Caupi,ES,Rio Novo do Sul,21-Nov,31-May
Feijão Caupi,ES,Santa Leopoldina,11-Nov,31-May
Feijão Caupi,ES,Santa Maria de Jetibá,11-Nov,10-May
Feijão Caupi,ES,Santa Teresa,11-Nov,30-Apr
Feijão Caupi,ES,São Domingos do Norte,11-Nov,20-Mar
Feijão Caupi,ES,São Gabriel da Palha,11-Nov,20-Mar
Feijão Caupi,ES,São José do Calçado,21-Nov,20-Apr
Feijão Caupi,ES,São Mateus,21-Jan,20-Dec
Feijão Caupi,ES,São Roque do Canaã,11-Nov,10-Apr
Feijão Caupi,ES,Serra,01-Nov,10-Jun
Feijão Caupi,ES,Sooretama,21-Jan,20-Dec
Feijão Caupi,ES,Vargem Alta,01-Feb,20-Dec
Feijão Caupi,ES,Venda Nova do Imigrante,21-Jan,20-Dec
Feijão Caupi,ES,Viana,01-Nov,10-Jun
Feijão Caupi,ES,Vila Pavão,11-Nov,20-Mar
Feijão Caupi,ES,Vila Valério,01-Nov,31-Mar
Feijão Caupi,ES,Vila Velha,01-Nov,10-Jun
Feijão Caupi,ES,Vitória,01-Nov,10-Jun
Feijão Caupi,GO,Abadia de Goiás,21-Jan,31-Mar
Feijão Caupi,GO,Abadiânia,01-Feb,31-Mar
Feijão Caupi,GO,Acreúna,21-Jan,20-Mar
Feijão Caupi,GO,Adelândia,21-Jan,20-Mar
Feijão Caupi,GO,Água Fria de Goiás,21-Jan,20-Dec
Feijão Caupi,GO,Água Limpa,21-Jan,20-Mar
Feijão Caupi,GO,Águas Lindas de Goiás,21-Jan,20-Mar
Feijão Caupi,GO,Alexânia,01-Feb,31-Mar
Feijão Caupi,GO,Aloândia,21-Jan,20-Mar
Feijão Caupi,GO,Alto Horizonte,21-Jan,20-Mar
Feijão Caupi,GO,Alto Paraíso de Goiás,21-Jan,20-Dec
Feijão Caupi,GO,Alvorada do Norte,21-Jan,20-Dec
Feijão Caupi,GO,Amaralina,21-Jan,20-Mar
Feijão Caupi,GO,Americano do Brasil,21-Jan,31-Mar
Feijão Caupi,GO,Amorinópolis,21-Jan,20-Mar
Feijão Caupi,GO,Anápolis,01-Feb,31-Mar
Feijão Caupi,GO,Anhangüera,21-Jan,20-Mar
Feijão Caupi,GO,Anicuns,21-Jan,31-Mar
Feijão Caupi,GO,Aparecida de Goiânia,01-Feb,31-Mar
Feijão Caupi,GO,Aparecida do Rio Doce,21-Jan,20-Mar
Feijão Caupi,GO,Aporé,21-Jan,31-Mar
Feijão Caupi,GO,Araçu,01-Feb,31-Mar
Feijão Caupi,GO,Aragarças,21-Jan,10-Mar
Feijão Caupi,GO,Aragoiania,21-Jan,31-Mar
Feijão Caupi,GO,Araguapaz,21-Jan,20-Dec
Feijão Caupi,GO,Arenópolis,21-Jan,20-Mar
Feijão Caupi,GO,Aruanã,21-Jan,10-Mar
Feijão Caupi,GO,Aurilândia,21-Jan,20-Mar
Feijão Caupi,GO,Avelinópolis,21-Jan,31-Mar
Feijão Caupi,GO,Baliza,21-Jan,20-Mar
Feijão Caupi,GO,Barro Alto,21-Jan,20-Mar
Feijão Caupi,GO,Bela Vista de Goiás,21-Jan,31-Mar
Feijão Caupi,GO,Bom Jardim de Goiás,21-Jan,10-Mar
Feijão Caupi,GO,Bom Jesus de Goiás,21-Jan,20-Mar
Feijão Caupi,GO,Bonfinópolis,01-Feb,31-Mar
Feijão Caupi,GO,Bonópolis,21-Jan,20-Mar
Feijão Caupi,GO,Brazabrantes,01-Feb,31-Mar
Feijão Caupi,GO,Britânia,21-Jan,10-Mar
Feijão Caupi,GO,Buriti Alegre,21-Jan,20-Mar
Feijão Caupi,GO,Buriti de Goiás,21-Jan,20-Mar
Feijão Caupi,GO,Buritinópolis,21-Jan,20-Dec
Feijão Caupi,GO,Cabeceiras,21-Jan,20-Dec
Feijão Caupi,GO,Cachoeira Alta,21-Jan,31-Mar
Feijão Caupi,GO,Cachoeira de Goiás,21-Jan,20-Mar
Feijão Caupi,GO,Cachoeira Dourada,21-Jan,20-Mar
Feijão Caupi,GO,Caçu,21-Jan,31-Mar
Feijão Caupi,GO,Caiapônia,21-Jan,20-Mar
Feijão Caupi,GO,Caldas Novas,21-Jan,20-Mar
Feijão Caupi,GO,Caldazinha,01-Feb,31-Mar
Feijão Caupi,GO,Campestre de Goiás,21-Jan,31-Mar
Feijão Caupi,GO,Campinaçu,21-Jan,20-Mar
Feijão Caupi,GO,Campinorte,21-Jan,20-Mar
Feijão Caupi,GO,Campo Alegre de Goiás,21-Jan,20-Dec
Feijão Caupi,GO,Campo Limpo de Goiás,01-Feb,31-Mar
Feijão Caupi,GO,Campos Belos,21-Jan,20-Dec
Feijão Caupi,GO,Campos Verdes,21-Jan,20-Mar
Feijão Caupi,GO,Carmo do Rio Verde,01-Feb,20-Mar
Feijão Caupi,GO,Castelândia,21-Jan,20-Mar
Feijão Caupi,GO,Catalão,21-Jan,20-Dec
Feijão Caupi,GO,Caturaí,01-Feb,31-Mar
Feijão Caupi,GO,Cavalcante,21-Jan,20-Dec
Feijão Caupi,GO,Ceres,01-Feb,20-Mar
Feijão Caupi,GO,Cezarina,21-Jan,31-Mar
Feijão Caupi,GO,Chapadão do Céu,21-Jan,20-Mar
Feijão Caupi,GO,Cidade Ocidental,01-Feb,20-Dec
Feijão Caupi,GO,Cocalzinho de Goiás,21-Jan,20-Mar
Feijão Caupi,GO,Colinas do Sul,21-Jan,20-Mar
Feijão Caupi,GO,Córrego do Ouro,21-Jan,20-Mar
Feijão Caupi,GO,Corumbá de Goiás,01-Feb,20-Mar
Feijão Caupi,GO,Corumbaíba,21-Jan,20-Mar
Feijão Caupi,GO,Cristalina,21-Jan,20-Dec
Feijão Caupi,GO,Cristianópolis,21-Jan,31-Mar
Feijão Caupi,GO,Crixás,21-Jan,20-Mar
Feijão Caupi,GO,Cromínia,21-Jan,31-Mar
Feijão Caupi,GO,Cumari,21-Jan,20-Dec
Feijão Caupi,GO,Damianópolis,21-Jan,20-Dec
Feijão Caupi,GO,Damolândia,01-Feb,31-Mar
Feijão Caupi,GO,Davinópolis,21-Jan,20-Dec
Feijão Caupi,GO,Diorama,21-Jan,10-Mar
Feijão Caupi,GO,Divinópolis de Goiás,21-Jan,20-Dec
Feijão Caupi,GO,Doverlândia,21-Jan,20-Mar
Feijão Caupi,GO,Edealina,21-Jan,20-Mar
Feijão Caupi,GO,Edéia,21-Jan,20-Mar
Feijão Caupi,GO,Estrela do Norte,21-Jan,20-Mar
Feijão Caupi,GO,Faina,21-Jan,20-Mar
Feijão Caupi,GO,Fazenda Nova,21-Jan,20-Mar
Feijão Caupi,GO,Firminópolis,21-Jan,20-Mar
